,cousine,business_id
14984,Italian,8x__4Jd-JMoWUYCkv6IJwA
14985,Tex-Mex,XFf_SY9mZe0XGYjPetzpbQ
14986,Russian,sG-fXLyIrR2fBIObuBrkrg
14987,Fast Food,DoDRDIA9FvRJ9Ujj1NpOwA
14988,Buffets,Y5ftpklvYcdviNKMrRP_yw
14989,Chinese,Y5ftpklvYcdviNKMrRP_yw
14990,Food,x6SGXzrmGPJklnbKO_SGxg
14991,Breweries,x6SGXzrmGPJklnbKO_SGxg
14992,American (New),x6SGXzrmGPJklnbKO_SGxg
14993,American (Traditional),g-eZgnBDvSDguF8cUxKCkA
14994,French,no_FXjscklz1SEzM_XnVgw
14995,Soul Food,uEJQSIjWui-TDWXaGlcqyQ
14996,Breakfast & Brunch,uEJQSIjWui-TDWXaGlcqyQ
14997,Southern,uEJQSIjWui-TDWXaGlcqyQ
14998,Fast Food,vfv0rermjJJkWD50Plo5ig
14999,Burgers,Q337sJLaPPiKCsoIoSEWGg
15000,American (Traditional),Q337sJLaPPiKCsoIoSEWGg
15001,Sandwiches,yBbqiCdOdiSz3QOaZu6cGg
15002,Cafes,PS2vBk61vgCUcrNCU9vTdw
15003,Italian,PS2vBk61vgCUcrNCU9vTdw
15004,American (New),EBwv1DBGKsfdNZEYL70Dqw
15005,Food,NgtL59zyO_uHkCRdAKx9Aw
15006,Bagels,NgtL59zyO_uHkCRdAKx9Aw
15007,Sandwiches,NgtL59zyO_uHkCRdAKx9Aw
15008,Vegetarian,8lxgsvzSgp3Wqjs9ntaiSA
15009,Shopping,8lxgsvzSgp3Wqjs9ntaiSA
15010,Diners,8lxgsvzSgp3Wqjs9ntaiSA
15011,Drugstores,8lxgsvzSgp3Wqjs9ntaiSA
15012,Vietnamese,yVQiGdxmnrkJDyQXv2maNA
15013,Soul Food,EpnLqyTKwo8Tn8j_w2ZVkg
15014,Fast Food,EpnLqyTKwo8Tn8j_w2ZVkg
15015,Gluten-Free,EpnLqyTKwo8Tn8j_w2ZVkg
15016,Mexican,T5LbVJHSyafrUpVpamSifg
15017,Italian,3FhHnU7Mq8KcyWiWKH0RzA
15018,Pizza,3FhHnU7Mq8KcyWiWKH0RzA
15019,Sandwiches,3FhHnU7Mq8KcyWiWKH0RzA
15020,Korean,DUDX6e_9RPEdyvyJ88w4sA
15021,Sushi Bars,DUDX6e_9RPEdyvyJ88w4sA
15022,Japanese,DUDX6e_9RPEdyvyJ88w4sA
15023,Mexican,TCIVUf1frqLehZbaUnuQzQ
15024,Burgers,5OKffUNl_FrUXTqgZFCejg
15025,American (Traditional),5OKffUNl_FrUXTqgZFCejg
15026,Bars,zAoFrUwRVdSrvYWNB5e5Jw
15027,Mexican,zAoFrUwRVdSrvYWNB5e5Jw
15028,Nightlife,zAoFrUwRVdSrvYWNB5e5Jw
15029,Lounges,zAoFrUwRVdSrvYWNB5e5Jw
15030,Nightlife,iRi5YmSskdL-nAkQVtxDWQ
15031,Italian,iRi5YmSskdL-nAkQVtxDWQ
15032,American (Traditional),iRi5YmSskdL-nAkQVtxDWQ
15033,Bars,iRi5YmSskdL-nAkQVtxDWQ
15034,Fast Food,0wP1vwgpnRo45coN4G7XZA
15035,Chinese,NmYTwkqyaCtEg3wifBkxkw
15036,Seafood,Oqb-MBYAmYUJLKwbwpQUEQ
15037,Fish & Chips,Oqb-MBYAmYUJLKwbwpQUEQ
15038,American (Traditional),r8CwFUEQtL8gAT9KHnNhuw
15039,Seafood,Uypstpws9BmDRT7mEMaXVQ
15040,Pizza,3rNsz7qxJTyyQPGUYGDmsg
15041,Italian,3rNsz7qxJTyyQPGUYGDmsg
15042,Asian Fusion,GIOrbXyNmF332SWArLURNA
15043,Chinese,htIMKHDjCIHJALQOdY1keA
15044,American (Traditional),-JpZiiGPKOuCEiODGNyovw
15045,American (New),tteHjtbjQfWnJgFe4jPoMA
15046,Gluten-Free,tteHjtbjQfWnJgFe4jPoMA
15047,Vegetarian,YnAYdlHFr4y34-UMEpLY1A
15048,Food Stands,YnAYdlHFr4y34-UMEpLY1A
15049,Vegan,YnAYdlHFr4y34-UMEpLY1A
15050,Mexican,j61tzz0XkdFV8YUBZNNzhw
15051,Chinese,9x0rvR9SSX5mO1vUqx_hnQ
15052,Ethiopian,75n7FVIObWM3iMf95duQOw
15053,Afghan,9qi6ZfYzjGuwEzQ_FtBBgw
15054,Sushi Bars,NQrkH6JdXrio2agFr1wIAw
15055,Japanese,NQrkH6JdXrio2agFr1wIAw
15056,Tapas Bars,3AMFoTdFm7j2bocSpm7Xxw
15057,Spanish,3AMFoTdFm7j2bocSpm7Xxw
15058,Bakeries,R0NZF7JmXWGTdu7EX-CAKA
15059,Food,R0NZF7JmXWGTdu7EX-CAKA
15060,American (Traditional),R0NZF7JmXWGTdu7EX-CAKA
15061,American (Traditional),SAS7V55TcgZSTJ21ZnXqmQ
15062,Food,etYqrJTCE2_yMxhqdnGd0A
15063,Breweries,etYqrJTCE2_yMxhqdnGd0A
15064,Pizza,etYqrJTCE2_yMxhqdnGd0A
15065,Italian,ImVx220_Pcp2iB5uworODw
15066,Pizza,ImVx220_Pcp2iB5uworODw
15067,Fast Food,gOvePNZVP2jU9vnj6gmYqA
15068,Food,2A1764Mly4f-WEysgPgZFw
15069,Ice Cream & Frozen Yogurt,2A1764Mly4f-WEysgPgZFw
15070,Cheesesteaks,2A1764Mly4f-WEysgPgZFw
15071,Hot Dogs,2A1764Mly4f-WEysgPgZFw
15072,Japanese,Pzj5ow6I8eQI2iGnFziGLw
15073,Barbeque,Pzj5ow6I8eQI2iGnFziGLw
15074,Italian,j15ntY0C4C1Q4oVvYw6H4A
15075,Greek,WyJRPTn2FCFdj2cYT9pqyw
15076,Thai,VbXy3tH5RAu7HjT7VeMMgA
15077,Sushi Bars,Wd2CPmLSeQTQMC9x1_Q_5w
15078,Japanese,Wd2CPmLSeQTQMC9x1_Q_5w
15079,Fast Food,6SWknDhTfrw3NyywMCyZJg
15080,Mexican,6SWknDhTfrw3NyywMCyZJg
15081,Fast Food,57RwRDqYrGrYJc2wwTgHLw
15082,Fast Food,4wcDUnb2y2fW8sSzFd8EaQ
15083,Mexican,-p-9eBYvts8tcalo5IWOKw
15084,Tex-Mex,-p-9eBYvts8tcalo5IWOKw
15085,Sandwiches,oPryOTTtcjR0-vMwEpfHig
15086,Mexican,136zvrfN6Kpr9tFj3OMNUQ
15087,Italian,3Tqe27RNm_KK9Zdhg3YxCg
15088,Greek,CckmnbRINaLB4Aaq1dAFCQ
15089,Asian Fusion,aYpqQ3qoSe5WZb7p47UzhQ
15090,Japanese,aYpqQ3qoSe5WZb7p47UzhQ
15091,Hawaiian,aYpqQ3qoSe5WZb7p47UzhQ
15092,Fast Food,i0JADvpUk_vFzx90qYb2cg
15093,Mexican,G--jKQu95BxPI5r3aTiYhg
15094,Fast Food,OTLjL30hVZtZYqEmkDm9wQ
15095,Fast Food,Rer910CgwICj8-B1gmc7aQ
15096,Fast Food,44HP55ht38nUGmSxDGsSYw
15097,Fast Food,JQpmsTVp3OSfFT6CubgxCQ
15098,Burgers,wwpNjF3q72-VPC2pLNve5Q
15099,Fast Food,wwpNjF3q72-VPC2pLNve5Q
15100,Burgers,joDuKu_ePAOTYTHOS-dyjg
15101,Fast Food,joDuKu_ePAOTYTHOS-dyjg
15102,Burgers,L1EN_rhV3yCU6adiIoR_gw
15103,Fast Food,L1EN_rhV3yCU6adiIoR_gw
15104,Burgers,vYLR2N3cL32e0OQaBpG-ew
15105,Fast Food,vYLR2N3cL32e0OQaBpG-ew
15106,Burgers,XQokPEF3UJU2CIWj8rnv3g
15107,Fast Food,XQokPEF3UJU2CIWj8rnv3g
15108,Delis,AQu2QKcPzlSrnw0ZuAuE8Q
15109,Italian,AQu2QKcPzlSrnw0ZuAuE8Q
15110,Sandwiches,-aDuOZelvBHWKh-NrXooow
15111,Fast Food,Tax-j94zbTqxpLtJFG9tgg
15112,Fast Food,0ik871AZ59p77xpkA0RwSA
15113,Fast Food,QL-RTNvO62dTFG980arnXw
15114,Mexican,nPF0r6FJ896f7Z1wamPygQ
15115,Food,nPF0r6FJ896f7Z1wamPygQ
15116,Ethnic Food,nPF0r6FJ896f7Z1wamPygQ
15117,Breakfast & Brunch,nPF0r6FJ896f7Z1wamPygQ
15118,Specialty Food,nPF0r6FJ896f7Z1wamPygQ
15119,Bars,ZztUsJyGDwPySepmXRG13g
15120,Food,ZztUsJyGDwPySepmXRG13g
15121,Breweries,ZztUsJyGDwPySepmXRG13g
15122,Pubs,ZztUsJyGDwPySepmXRG13g
15123,Nightlife,ZztUsJyGDwPySepmXRG13g
15124,American (New),ZztUsJyGDwPySepmXRG13g
15125,Food,X-dpycbo5fy8AyoHCUCryA
15126,Ice Cream & Frozen Yogurt,X-dpycbo5fy8AyoHCUCryA
15127,Burgers,X-dpycbo5fy8AyoHCUCryA
15128,Fast Food,X-dpycbo5fy8AyoHCUCryA
15129,Hawaiian,nHdMKMAEJXehj8vFCy01qA
15130,Pizza,Ueq8gcirb2rSAUfTlrgXZA
15131,Buffets,BUiiALlrTxLYGGC9KhAkyQ
15132,Italian,O8BRzdXLBzu6K4Sm32fxng
15133,Pizza,O8BRzdXLBzu6K4Sm32fxng
15134,Asian Fusion,0jq5ZFLRqAAujEuymdPu4g
15135,Sushi Bars,0jq5ZFLRqAAujEuymdPu4g
15136,Japanese,0jq5ZFLRqAAujEuymdPu4g
15137,Delis,MRYpPlQf-o1ezxeh6EyqQQ
15138,Pizza,MRYpPlQf-o1ezxeh6EyqQQ
15139,Delis,CQDxI8giIc6Kg9hQFLC6Uw
15140,Fast Food,CQDxI8giIc6Kg9hQFLC6Uw
15141,Sandwiches,CQDxI8giIc6Kg9hQFLC6Uw
15142,Bars,gXxplzrnqeiKq_GN5dS-wg
15143,Nightlife,gXxplzrnqeiKq_GN5dS-wg
15144,Arts & Entertainment,ME8gcI4BXjmFq7zEMtk3ag
15145,American (Traditional),ME8gcI4BXjmFq7zEMtk3ag
15146,Nightlife,ME8gcI4BXjmFq7zEMtk3ag
15147,Music Venues,ME8gcI4BXjmFq7zEMtk3ag
15148,Hot Dogs,EtWH--gCfZ7wn9DT1gCafQ
15149,Pizza,e9rkmFxZgEx73ps1UNbtNA
15150,Gluten-Free,e9rkmFxZgEx73ps1UNbtNA
15151,Burgers,qQNjHyoFL3_0xugLf8sM2A
15152,Fast Food,qQNjHyoFL3_0xugLf8sM2A
15153,Steakhouses,jiXsSkXDx60rafcprwNqpA
15154,Sandwiches,E8CvKBz0Ji74RlpTdAOX1g
15155,Food,vunBMXxNEdCSVRnWV8P5eA
15156,Tea Rooms,vunBMXxNEdCSVRnWV8P5eA
15157,Sandwiches,vunBMXxNEdCSVRnWV8P5eA
15158,Desserts,vunBMXxNEdCSVRnWV8P5eA
15159,Food,wKjYqhFd_l8KPLQzlLh1Lw
15160,Tea Rooms,wKjYqhFd_l8KPLQzlLh1Lw
15161,Coffee & Tea,wKjYqhFd_l8KPLQzlLh1Lw
15162,Sandwiches,wKjYqhFd_l8KPLQzlLh1Lw
15163,Pubs,fWEqiLMhZngOIaCfED-M4A
15164,Bars,fWEqiLMhZngOIaCfED-M4A
15165,Nightlife,fWEqiLMhZngOIaCfED-M4A
15166,Gastropubs,fWEqiLMhZngOIaCfED-M4A
15167,Gluten-Free,zUGy_9UtKDfjotmWpCu_Sg
15168,Asian Fusion,zUGy_9UtKDfjotmWpCu_Sg
15169,Chinese,zUGy_9UtKDfjotmWpCu_Sg
15170,American (New),MsaOqCJY2EkaMqlDNKYKxw
15171,Vegetarian,Sd9exwQrSKcZiN3RAhcAUA
15172,Vegan,Sd9exwQrSKcZiN3RAhcAUA
15173,Soul Food,pxi-I0OBnZOUZSS2ZVwrRQ
15174,Food Stands,h3Gs2V8bBGNC2TLr3Ng23A
15175,Fast Food,HS_MLHSdqIsZnzdzv-XmFg
15176,Breakfast & Brunch,jli7I5jRZBdBfX9pJqsG8w
15177,Cafes,jli7I5jRZBdBfX9pJqsG8w
15178,Bakeries,lvM9OzZaZWo1gC8Mwcthjw
15179,Food,lvM9OzZaZWo1gC8Mwcthjw
15180,Cafes,lvM9OzZaZWo1gC8Mwcthjw
15181,Caterers,lvM9OzZaZWo1gC8Mwcthjw
15182,Event Planning & Services,lvM9OzZaZWo1gC8Mwcthjw
15183,Fast Food,lYNVfn3o7tTqSAPTaBLAWA
15184,Sandwiches,lYNVfn3o7tTqSAPTaBLAWA
15185,Brasseries,Uz48sikLYhYXxFzhNte9ng
15186,Mexican,VXg0O0vuuOgNTqTGp9j7gg
15187,Fast Food,PquWeh1M1_y2D6C5kYOevA
15188,Mexican,PquWeh1M1_y2D6C5kYOevA
15189,Barbeque,VA6NKO6t1nfNzoVHXhh2xw
15190,Pizza,XpdKTCAPOSUj50fTnW94aA
15191,Sandwiches,6YviEaoGQG3Kd-BbMn5iow
15192,Thai,4QtD359vkU7Jq8vP0uQEww
15193,Bars,JKMGWsZVdKrZ841foAMM_Q
15194,Mexican,JKMGWsZVdKrZ841foAMM_Q
15195,Nightlife,JKMGWsZVdKrZ841foAMM_Q
15196,American (New),Vy_HoX_ZaJOMpVIE3W4Srg
15197,Bars,XvXisQrvJXcGK5nTImokrw
15198,American (Traditional),XvXisQrvJXcGK5nTImokrw
15199,Sports Bars,XvXisQrvJXcGK5nTImokrw
15200,Nightlife,XvXisQrvJXcGK5nTImokrw
15201,Chicken Wings,XvXisQrvJXcGK5nTImokrw
15202,Food,U605aUo9MJn5vgLfP3yYKg
15203,Burgers,U605aUo9MJn5vgLfP3yYKg
15204,Ice Cream & Frozen Yogurt,U605aUo9MJn5vgLfP3yYKg
15205,American (Traditional),tqq9C3C0eTmfvknALy-0Hg
15206,Burgers,LYLGCIqNQQrpMwOxJ1hlrg
15207,Fast Food,LYLGCIqNQQrpMwOxJ1hlrg
15208,Pizza,bfWpJH1kXf8jeD39IkDtUQ
15209,Mediterranean,bfWpJH1kXf8jeD39IkDtUQ
15210,Bakeries,_0ZajBG5CSBSyxeeZV276g
15211,Food,_0ZajBG5CSBSyxeeZV276g
15212,Delis,_0ZajBG5CSBSyxeeZV276g
15213,Indian,dwJKxmnu0jZ2tQDuqJ_Zsw
15214,Pizza,NjI3elI6tZV_aIRxbDFw1g
15215,Italian,NjI3elI6tZV_aIRxbDFw1g
15216,Pizza,KoMjD6HgdR_lnFxbTOwZdA
15217,Sandwiches,ke0BMVeaQf3lvwSzm-fPyA
15218,Thai,fFBka7NGR463DLhwxckzcA
15219,Burgers,18oecrR4bf-ctLvVGEaSLg
15220,Pizza,eSKM83PlRBUAZ0fsYvYuLg
15221,British,ea1oDRrNCpEFGeAPmwgbiw
15222,Korean,mzQp4bnowm0ELC7aJOqpLQ
15223,Japanese,mzQp4bnowm0ELC7aJOqpLQ
15224,Chinese,mzQp4bnowm0ELC7aJOqpLQ
15225,Seafood,YzqpmUayG1dhUjkVe8V9Lw
15226,Asian Fusion,YzqpmUayG1dhUjkVe8V9Lw
15227,Mexican,49150bdhn4UlD0bygx0pAg
15228,Mexican,r2S4arkHyRcUroRhggMIoA
15229,Food,-g5leVOzKA33Ruabe2Zo9w
15230,Desserts,-g5leVOzKA33Ruabe2Zo9w
15231,Barbeque,-g5leVOzKA33Ruabe2Zo9w
15232,Mexican,ctbzSbfDymOVGObyDJK1qw
15233,Wine Bars,u8roVM7HO9Oiah2dNBHXrA
15234,Bars,u8roVM7HO9Oiah2dNBHXrA
15235,Nightlife,u8roVM7HO9Oiah2dNBHXrA
15236,Italian,u8roVM7HO9Oiah2dNBHXrA
15237,Burgers,uLJirdITHvQLKWIW6kKoWw
15238,Pizza,ey9Aqf4c7_6UHJdhdKJ_3Q
15239,Pizza,ukQM_fKwj9go1fxFODynAQ
15240,Fast Food,LtdVdYhs7MAwwTBuHhdsFQ
15241,Chinese,LtdVdYhs7MAwwTBuHhdsFQ
15242,Breakfast & Brunch,fJx0N4N0NbyHEeoDU9nH8g
15243,Burgers,xdsa_jxitBs2akh_6BYP2A
15244,Fast Food,xdsa_jxitBs2akh_6BYP2A
15245,Seafood,_FXql6eVhbM923RdCi94SA
15246,Caribbean,_FXql6eVhbM923RdCi94SA
15247,Hawaiian,_FXql6eVhbM923RdCi94SA
15248,Italian,0AZiq_OMKs3I9lTmwd5PSg
15249,Sandwiches,GPAXhDmvWwp2g7fOutoDQQ
15250,Fast Food,54_mej5zTsyf9KoohdA3hg
15251,Food,Z6aaze-cgaYKKXlpuH9LqA
15252,Grocery,Z6aaze-cgaYKKXlpuH9LqA
15253,Delis,Z6aaze-cgaYKKXlpuH9LqA
15254,American (Traditional),_FgyuDnyDCXmWBy03Tq8TQ
15255,Fast Food,0gsYv0BRBxd5wDYDsB9wDw
15256,Irish,wKyPsocYcn6kqx2gNWJO_Q
15257,Sushi Bars,MhkZLdUFaHt5SDcQcqOWQg
15258,Japanese,MhkZLdUFaHt5SDcQcqOWQg
15259,Food,WBxuIQsxGl7vNe5MXYszCA
15260,Breweries,WBxuIQsxGl7vNe5MXYszCA
15261,American (New),WBxuIQsxGl7vNe5MXYszCA
15262,Pizza,WBxuIQsxGl7vNe5MXYszCA
15263,Burgers,22s5idshuEIPlEcf1ObbMg
15264,Fast Food,22s5idshuEIPlEcf1ObbMg
15265,Asian Fusion,Jlih7uC9Bmq8vvtcypSq1A
15266,Buffets,Jlih7uC9Bmq8vvtcypSq1A
15267,Mexican,K8uEjjG15w9k_ZxpQrr4WQ
15268,Coffee & Tea,V5QdxePG-pGPXVPHSLLM9A
15269,Food,V5QdxePG-pGPXVPHSLLM9A
15270,Bars,V5QdxePG-pGPXVPHSLLM9A
15271,Nightlife,V5QdxePG-pGPXVPHSLLM9A
15272,Sandwiches,V5QdxePG-pGPXVPHSLLM9A
15273,Vegetarian,l-Xv5Kmg2gilJI3-DGVCqw
15274,American (New),l-Xv5Kmg2gilJI3-DGVCqw
15275,Mediterranean,l-Xv5Kmg2gilJI3-DGVCqw
15276,Mexican,Z8COB4whbjphUrWNRXtZ_A
15277,Pubs,Fq1mqtxs32EkSRx8RZ7dSg
15278,Bars,Fq1mqtxs32EkSRx8RZ7dSg
15279,Nightlife,Fq1mqtxs32EkSRx8RZ7dSg
15280,Korean,xiA7_Y02ygsd2TmhEJXsqQ
15281,Breakfast & Brunch,Cz0McL5lUaihqOIw0_Yo7w
15282,Fast Food,8sV6eqDo5X8KgRjkEBpVzA
15283,Sandwiches,-_MW8aOOA_bJAA2kOv8X2g
15284,Chinese,orRtROuWoOZWKdfgzgFXJA
15285,Filipino,OJG6XEdu2EB60r6OxLFsCg
15286,Cajun/Creole,SGXxugJwTuR4BI7qKso4cg
15287,American (Traditional),SGXxugJwTuR4BI7qKso4cg
15288,Sandwiches,SGXxugJwTuR4BI7qKso4cg
15289,Pizza,F3wzildlt2jM4OAQ2Z0ZJw
15290,Buffets,aOxyvODx3QeaE-jpw92hzw
15291,Chinese,aOxyvODx3QeaE-jpw92hzw
15292,Mediterranean,p5YO2FZzwktYgtKOUynM-w
15293,Chinese,n6Hau_a7miaQtlb6gC2boQ
15294,Sandwiches,lJ42TdBYPhu5YL0S1MTx2A
15295,Bars,bFIOaAXd7iv6Zvnqx7D71A
15296,Pubs,bFIOaAXd7iv6Zvnqx7D71A
15297,Nightlife,bFIOaAXd7iv6Zvnqx7D71A
15298,American (New),bFIOaAXd7iv6Zvnqx7D71A
15299,Sports Bars,bFIOaAXd7iv6Zvnqx7D71A
15300,Vietnamese,3OauvrqUU8nDLWcW6q9hGQ
15301,Seafood,Iv68yYa5xgDD_8Jl2uJbLA
15302,Steakhouses,Iv68yYa5xgDD_8Jl2uJbLA
15303,Food,sa4Q_SEicWcC5Xd4di5lPQ
15304,Cuban,sa4Q_SEicWcC5Xd4di5lPQ
15305,Coffee & Tea,sa4Q_SEicWcC5Xd4di5lPQ
15306,Breakfast & Brunch,0xWF7PpTNl-awqg2YGxxFQ
15307,American (Traditional),0xWF7PpTNl-awqg2YGxxFQ
15308,Pizza,xczdDnDIUoVZ2ILT9nEvPA
15309,Buffets,xczdDnDIUoVZ2ILT9nEvPA
15310,Italian,qecLHHzAwgkkeA1bG81vmw
15311,Mexican,32TNAtF2XVRYr1W_0deWMw
15312,Mexican,EUmfOpiQxJ5yaEMypI30gQ
15313,Bars,qgVp-2nMz_3LwQvJRyOnng
15314,Nightlife,qgVp-2nMz_3LwQvJRyOnng
15315,Sandwiches,qgVp-2nMz_3LwQvJRyOnng
15316,Burgers,xzBR6vH_zx1HamX1cFFu-g
15317,Fast Food,xzBR6vH_zx1HamX1cFFu-g
15318,Seafood,2qqzGBLM9VFwjIuiEKHspg
15319,Korean,grpKIY7PepztAJ4w_RLVNw
15320,Mediterranean,iG6o2hynadsVsOWeh9b1Vg
15321,American (New),uUz3CHsNFFWycpsfTsR4qg
15322,British,uUz3CHsNFFWycpsfTsR4qg
15323,French,uUz3CHsNFFWycpsfTsR4qg
15324,American (Traditional),TBCQ8RimkoPynUoMFmxpLg
15325,Chicken Wings,TBCQ8RimkoPynUoMFmxpLg
15326,Delis,a0eg1AZESJbsUL6I3h_VsA
15327,American (Traditional),IDzoyWfSInajUDnsN3wW6g
15328,Chinese,MIgONuEZlXLyQ1xwKAwX0A
15329,Arts & Entertainment,BY5vQCkob7bO7S-9Z8QQZA
15330,American (New),BY5vQCkob7bO7S-9Z8QQZA
15331,Nightlife,BY5vQCkob7bO7S-9Z8QQZA
15332,Music Venues,BY5vQCkob7bO7S-9Z8QQZA
15333,Mexican,vdx2hEhbkyn-TNVe9zS79g
15334,Korean,mMbEPzRrRTKhSVb-rOgdUw
15335,Asian Fusion,mCkBmMzzebIqJgEFQnYbkQ
15336,Barbeque,mCkBmMzzebIqJgEFQnYbkQ
15337,Mediterranean,3SrWEUCWNy4lDq7ElWmtwA
15338,Food,amRSuI5tg3JGCI1_YWlRyQ
15339,"Beer, Wine & Spirits",amRSuI5tg3JGCI1_YWlRyQ
15340,Pizza,zRqU9_TTVNSo9d23fL8qgQ
15341,Italian,UShkaXp-fKmQQX1KicEA0w
15342,Mexican,5j42VVdxGvMutcS44ZlWaw
15343,Food Stands,5j42VVdxGvMutcS44ZlWaw
15344,American (Traditional),Aj_I7ITqTBFFvVZxnqFgFw
15345,Pizza,ay9zqzRGydZz_zfgSt05WQ
15346,Sandwiches,qmWHUP03Sq4RlKcezB9L0Q
15347,Burgers,LSElCCmJQNJDpIEf77NVpA
15348,Steakhouses,YCCDMLcb7UW8G-o_HsWiiA
15349,American (New),YCCDMLcb7UW8G-o_HsWiiA
15350,Mexican,wdjehzTZcqSzYRKSy2S7UQ
15351,Delis,yIuVbOjP6K7BRELWXAmCMg
15352,Food,yAhVoAw0H0V77zGNJn240w
15353,Juice Bars & Smoothies,yAhVoAw0H0V77zGNJn240w
15354,Cafes,yAhVoAw0H0V77zGNJn240w
15355,Mexican,KBkyhge5PfKW4q-p13Al_A
15356,Vegetarian,n0p8WRWAT5W6Ea3bcDJdqw
15357,Sandwiches,n0p8WRWAT5W6Ea3bcDJdqw
15358,Salad,n0p8WRWAT5W6Ea3bcDJdqw
15359,Irish,c5mGzf4ovtEglIzlXsL6rA
15360,Bars,c5mGzf4ovtEglIzlXsL6rA
15361,Burgers,c5mGzf4ovtEglIzlXsL6rA
15362,Nightlife,c5mGzf4ovtEglIzlXsL6rA
15363,Sports Bars,c5mGzf4ovtEglIzlXsL6rA
15364,Italian,RGDyf8-PyzyS9Lzs9bkvgA
15365,Pizza,RGDyf8-PyzyS9Lzs9bkvgA
15366,Sandwiches,RGDyf8-PyzyS9Lzs9bkvgA
15367,Food,pQHvInuWo1L6rFG4dAGkcw
15368,Ice Cream & Frozen Yogurt,pQHvInuWo1L6rFG4dAGkcw
15369,Coffee & Tea,pQHvInuWo1L6rFG4dAGkcw
15370,Italian,pQHvInuWo1L6rFG4dAGkcw
15371,Italian,FwYIyHrdkkB28wbbEDJ9Hg
15372,Pizza,FwYIyHrdkkB28wbbEDJ9Hg
15373,Sandwiches,FwYIyHrdkkB28wbbEDJ9Hg
15374,Breakfast & Brunch,98vAzx0KhzFdvuaLdAbMXQ
15375,American (New),g2On1JEPKrLm13Cwcr5MjA
15376,Cafes,g2On1JEPKrLm13Cwcr5MjA
15377,Food,T8uhdmJgewM7htInfxa1dA
15378,Breakfast & Brunch,T8uhdmJgewM7htInfxa1dA
15379,Bagels,T8uhdmJgewM7htInfxa1dA
15380,Delis,T8uhdmJgewM7htInfxa1dA
15381,Bars,ziaSXim-Om_a62V7X0GSpQ
15382,American (Traditional),ziaSXim-Om_a62V7X0GSpQ
15383,Sports Bars,ziaSXim-Om_a62V7X0GSpQ
15384,Nightlife,ziaSXim-Om_a62V7X0GSpQ
15385,Italian,iRg16D8dWjmv70NF68kgRA
15386,Buffets,kCjR5nLyphuNKnDqRjurXQ
15387,Chinese,kCjR5nLyphuNKnDqRjurXQ
15388,American (New),gW0k1iIF1xuuFclzI_HbBA
15389,Sushi Bars,YJVEaEsvgoZvI_s04hb7iQ
15390,Japanese,YJVEaEsvgoZvI_s04hb7iQ
15391,Burgers,nUIkqgFimmLsB50WXVwTfg
15392,Japanese,Jd6cHRP4JXdK2MP1NUWL_w
15393,Mexican,wxQamxLLHo_2d5Kgs70kOw
15394,Mexican,LM9d5wQcVqh97g7qpCQ88A
15395,Diners,OaTFqMIAHUhJckgvbP9IXA
15396,Sandwiches,9_FIneSa_gZp56_RO1Zhkw
15397,Thai,apGVTRZRCQ9-89hu2qW-vw
15398,Fast Food,9b7MUe2D37ZSJ6RegW-SWA
15399,American (Traditional),eqdEOyNbEvl-Gne_w3_0jw
15400,Delis,n-iA7O3vKAgCMk3Caf2Syw
15401,Fast Food,n-iA7O3vKAgCMk3Caf2Syw
15402,Sandwiches,n-iA7O3vKAgCMk3Caf2Syw
15403,Vietnamese,ggBkO170QkYZAezFGMKYjQ
15404,Japanese,nNKUkjTaGWW3I3XkpHF5Hg
15405,Food,lvXTTRMIlSCZ8uOgRg6s9g
15406,Specialty Food,lvXTTRMIlSCZ8uOgRg6s9g
15407,Cajun/Creole,lvXTTRMIlSCZ8uOgRg6s9g
15408,Sandwiches,aUf8ft9oEJeaGlTrQDVP9Q
15409,Pizza,NlH2I30NNDocEC-j62MxIQ
15410,Mexican,mms3-uX7mK42Hj8fJqsPfw
15411,Bars,WkGl46RIsgyhqj5CSPejSQ
15412,Pubs,WkGl46RIsgyhqj5CSPejSQ
15413,Nightlife,WkGl46RIsgyhqj5CSPejSQ
15414,American (New),WkGl46RIsgyhqj5CSPejSQ
15415,Sports Bars,WkGl46RIsgyhqj5CSPejSQ
15416,Italian,fDSr3A-e4ED-4i3cwykExg
15417,Pizza,fDSr3A-e4ED-4i3cwykExg
15418,Chinese,iG2i0BKms3RVuEsUgzf2gA
15419,American (Traditional),nucUevm90ef7-UP72cHHlg
15420,Bakeries,SAU9NDWNuR0Jvgx38T8wsA
15421,Food,SAU9NDWNuR0Jvgx38T8wsA
15422,Cafes,SAU9NDWNuR0Jvgx38T8wsA
15423,"Beer, Wine & Spirits",SAU9NDWNuR0Jvgx38T8wsA
15424,Bars,mq2tmmgQXfo-3Dh-xOTx-Q
15425,American (Traditional),mq2tmmgQXfo-3Dh-xOTx-Q
15426,Nightlife,mq2tmmgQXfo-3Dh-xOTx-Q
15427,Arts & Entertainment,l5GGMobHJvzaQO2rZFwdTQ
15428,Music Venues,l5GGMobHJvzaQO2rZFwdTQ
15429,Nightlife,l5GGMobHJvzaQO2rZFwdTQ
15430,Jazz & Blues,l5GGMobHJvzaQO2rZFwdTQ
15431,American (New),l5GGMobHJvzaQO2rZFwdTQ
15432,Cafes,IRyLAtjcr5maOdgmu1RlXQ
15433,British,Krynn0_UmsfyKc0Ye1dlPw
